site,category,product_id,title,price,image_url,product_url
Naheed,Fresh Products,46096,"Fresh Basket Fenugreek (Meethi) Leaves, Small",10.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-fenugreek-meethi-leaves-small
Naheed,Fresh Products,46095,"Fresh Basket China Garlic, 250g",150.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-china-garlic-250g
Naheed,Fresh Products,46024,"Fresh Basket Spinach (Palak), Leaves",80.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-spinach-palak-leaves
Naheed,Fresh Products,46023,Fresh Basket Salad Leaves (Salad Patta),110.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-salad-leaves
Naheed,Fresh Products,46022,"Fresh Basket Sweet Potato (Shakarkandi), 1 KG",220.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-sweet-potato-shakarkandi-1-kg
Naheed,Fresh Products,45982,"Fresh Basket Desi Garlic (Lahsan), 250g",110.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-desi-garlic-250g
Naheed,Fresh Products,45981,"Fresh Basket Baby Onion (Piyaaz), 1Kg",120.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-baby-onion-1-kg
Naheed,Fresh Products,19555,"Fresh Basket Eureka Lemon, Imported 1 KG",475.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-eureka-lemon-imported-1-kg
Naheed,Fresh Products,19547,"Fresh Basket Lime Leaves (Kaffir Lime), Imported, 30g, (Approx)",280.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-lime-leaves-imported-30g-approx
Naheed,Fresh Products,19546,"Fresh Basket Thai Red Chilli, Imported, 125g (Approx)",680.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/fresh-basket-thai-red-chilli-imported-125g-approx
Naheed,Fresh Products,12428,Guar Bean 500gm (Approx),160.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/guar-bean-500gm-approx
Naheed,Fresh Products,12239,"Meat Expert Beef Undercut, Premium Cut, Fresh & Tender, 1000g Pack",495.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-beef-undercut-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11774,"Meat Expert Chicken Mince, Freshly Minced, 1000g Pack",141.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-chicken-mince-freshly-minced-1000g-pack
Naheed,Fresh Products,11773,"Meat Expert Mutton Mix Boti, Premium Cut, Fresh & Tender, 1000g Pack",310.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-mix-boti-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11772,"Meat Expert Chicken Tikka Leg, Premium Cut, Fresh & Tender, 1000g Pack",111.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-chicken-tikka-leg-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11771,"Meat Expert Chicken Drumsticks, Premium Cut, Fresh & Tender, 1000g Pack",111.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-chicken-drumsticks-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11770,"Meat Expert Chicken Cut Mix Boti, Premium Cut, Fresh & Tender, 1000g Pack",980.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-chicken-cut-mix-boti-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11769,"Meat Expert Chicken Boneless, Premium Cut, Fresh & Tender, 1000g Pack",141.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-chicken-boneless-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11172,"Meat Expert Beef Mince/Qeema, Freshly Minced, 1000g Pack",200.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-beef-mince-qeema-freshly-minced-1000g-pack
Naheed,Fresh Products,11171,"Meat Expert Beef Boneless, Premium Cut, Fresh & Tender, 1000g Pack",200.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-beef-boneless-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11170,"Meat Expert Mutton Kidney 6 Pieces, Premium Cut, Fresh & Tender, 1000g Pack",570.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-kidney-6-pieces-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11169,"Meat Expert Mutton Paya Pack of 6, Premium Cut, Fresh & Tender, 1000g Pack",135.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-paya-pack-of-6-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11168,"Meat Expert Mutton Mince/Qeema, Freshly Minced, 1000g Pack",290.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-mince-qeema-freshly-minced-1000g-pack
Naheed,Fresh Products,11167,"Meat Expert Mutton Breast Cut, Premium Cut, Fresh & Tender, 1000g Pack",268.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-breast-cut-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11166,"Meat Expert Mutton Neck Boti, Premium Cut, Fresh & Tender, 1000g Pack",290.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-neck-boti-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11165,"Meat Expert Mutton Front Chops, Premium Cut, Fresh & Tender, 1000g Pack",310.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-front-chops-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11164,"Meat Expert Mutton Back Chops, Premium Cut, Fresh & Tender, 1000g Pack",330.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-back-chops-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11163,"Meat Expert Mutton Shoulder Cut, Premium Cut, Fresh & Tender, 1000g Pack",330.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-shoulder-cut-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,11162,"Meat Expert Mutton Leg Boti, Premium Cut, Fresh & Tender, 1000g Pack",360.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/meat-expert-mutton-leg-boti-premium-cut-fresh-tender-1000g-pack
Naheed,Fresh Products,8475,Papaya 1 Piece,450.0,https://media.naheed.pk/magefan_product_label/3_1.png,https://www.naheed.pk/papaya-1-piece
