site,title,price,image_url,product_url
Naheed,"Sprite Lemon Mint Pet, 350ml",70.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1194088-1.jpg,https://www.naheed.pk/sprite-lemon-mint-pet-350ml
Naheed,Sprite Zero Can (Local) 250ml,115.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/5/4/5449000087256_h1n1jpg137jpg137.jpg,https://www.naheed.pk/sprite-zero-can-local-250ml
Naheed,Sprite Pet 500ml,115.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/5/4/54491069_h1n1jpg242jpg242.jpg,https://www.naheed.pk/sprite-pet-500ml
Naheed,Sprite 1.5 Liters,190.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/p/a/pak5449000012203_h1n1jpg274jpg274.jpg,https://www.naheed.pk/sprite-1-5-liters
Naheed,Sprite 350ml,70.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1194087-1.jpg,https://www.naheed.pk/sprite-350ml
Naheed,Sprite 2.25 Liters,260.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/5/4/5449000034137_h1n1jpg91jpg91.jpg,https://www.naheed.pk/sprite-2-25-liters
Naheed,"Sprite Zero Sugar, 1.5 Liter",190.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1121254-1.jpg,https://www.naheed.pk/sprite-zero-sugar-1-5-liter
Naheed,"Sprite Mint Lemon-Lime Can, 250ml Local",115.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1156887-1.jpg,https://www.naheed.pk/sprite-mint-lemon-lime-can-local-250ml
Alfatah,SPRITE BOTTLE 1.5 LTR,175.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/c49f9f50122d2355e3bd5bb5bbfb7836.jpg?v=1703106439,https://alfatah.pk/products/sprite-bottle-1-5-ltr
Alfatah,SPRITE LEMON MINT 1.5LTR,175.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/CF5A3P-1.webp?v=1703106448,https://alfatah.pk/products/sprite-lemon-mint-1-5l-pet
Alfatah,SPRITE BOTTLE 500 ML,105.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7d3c351b-b35b-48c4-91a3-4672847950e3.png?v=1752210165,https://alfatah.pk/products/sprite-bottle-500-ml
Alfatah,SPRITE 350 ML PET,65.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/40822099_73e89efe-d823-4942-b771-e82b748b0c58.jpg?v=1725884711,https://alfatah.pk/products/sprite-350-ml-pet
Alfatah,SPRITE LEMON MINT FLAVOR BOTTLE 500 ML,105.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_5_411d7f8d-ab82-4935-979b-5ec36c1d5409.png?v=1751099298,https://alfatah.pk/products/sprite-lemon-mint-flavor-bottle-500-ml
Alfatah,SPRITE LOCAL TIN 250 ML,105.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115627_4c7da31c-ac83-4692-834a-065a1feb7c54.jpg?v=1736755120,https://alfatah.pk/products/sprite-local-tin-250-ml
Alfatah,SPRITE BOTTLE 1.5 LTR-CARTON,1050.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4e83988991e661396b37dda2f695d597.jpg?v=1719477299,https://alfatah.pk/products/sprite-bottle-1-5-ltr-carton
Alfatah,SPRITE BOTTLE 500 ML-CARTON,1260.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T150138.356.png?v=1690227256,https://alfatah.pk/products/sprite-bottle-500-ml-carton
Alfatah,SPRITE LOCAL CAN 250 ML-CARTON,1260.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_60_657cd015-07c0-4924-995b-0740f395d336.jpg?v=1703106456,https://alfatah.pk/products/sprite-local-tin-250-ml-carton
Alfatah,SPRITE LEMON MINT 1.5 LTR-CARTON,1050.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2024-12-04T154251.208.png?v=1733308983,https://alfatah.pk/products/sprite-lemon-mint-1-5l-pet-carton
Alfatah,SPRITE ZERO 500 ML,105.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5449000109613_1_8c36e41a-a3bb-41cc-971f-2756452e9b02.jpg?v=1706875810,https://alfatah.pk/products/sprite-zero-500-ml
Alfatah,SPRITE LEMON MINT 350 ML,65.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_80_78c79f2c-8109-470c-945e-7db80a33727c.png?v=1744203640,https://alfatah.pk/products/sprite-lemon-mint-350-ml-pet
Alfatah,SPRITE ZERO LOCAL CAN 250 ML-CARTON,1260.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_59_61cf3415-e089-4bf2-9019-b0c8e20abbb0.jpg?v=1703106461,https://alfatah.pk/products/sprite-zero-local-tin-250-ml-carton
Alfatah,SPRITE ZERO LOCAL TIN 250 ML,105.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000115639_287ad516-1d22-4e49-885d-3ae34abc5397.jpg?v=1736755140,https://alfatah.pk/products/sprite-zero-local-tin-250-ml
Alfatah,SPRITE LEMON MINT FLAVOR BOTTLE 500 ML-CARTON,1260.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/NewProject-2023-04-01T120223.462.png?v=1704746178,https://alfatah.pk/products/sprite-lemon-mint-flavor-bottle-500-ml-carton
Alfatah,SPRITE ZERO PET BOTTLE 1.5 LTR,175.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_1_06892016-54f3-4e2f-8c79-06f912ac3df3.png?v=1747398128,https://alfatah.pk/products/sprite-zero-pet-bottle-1-5-ltr
Metro,Sprite Mint 1.5L x6,999.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Metro,Sprite 1.5 Litre X 6,1035.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Metro,Sprite 1.5Litre,175.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,
Metro,Sprite 1Litre X 6,960.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
Metro,Sprite Mint 1.5Litre,175.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,
Metro,Sprite 500ML,105.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,
Metro,Sprite Zero Sugar 500 ML,105.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,
Metro,Sprite 500 ML X12,1230.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,
