site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price
Naheed,"Nivea Natural Fairness Body Lotion, Normal To Dry Skin, 250ml",1800.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/u/iun1007961-1.jpg,https://www.naheed.pk/nivea-natural-fairness-body-lotion-normal-to-dry-skin-250ml,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Naheed,"Revlon Natural Honey Skin Body And Hands Conditioning Lotion, 350ml",610.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1036388-1.jpg,https://www.naheed.pk/revlon-natural-honey-skin-body-and-hands-conditioning-lotion-350ml,350.0,ml,0,350.0,no-pack,1.7428571428571429,PKR/ml,610.0
Naheed,"Revlon Natural Honey Body And Hands Conditioning Lotion, Original Formula, 200ml",410.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/u/iu1036387-1.jpg,https://www.naheed.pk/revlon-natural-honey-body-and-hands-conditioning-lotion-original-formula-200ml,200.0,ml,0,200.0,no-pack,2.05,PKR/ml,410.0
Naheed,"Nivea 48H Express Hydration Body Lotion, Normal To Dry Skin, 250ml",1800.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1053049-1.jpg,https://www.naheed.pk/nivea-48h-express-hydration-body-lotion-normal-to-dry-skin-250ml,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Naheed,"Nivea 48H Aloe & Hydration Body Lotion, With Deep Moisture Serum, Normal To Dry Skin, 250ml",1800.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1181669-1.jpg,https://www.naheed.pk/nivea-48h-aloe-hydration-body-lotion-with-deep-moisture-serum-normal-to-dry-skin-250ml,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Naheed,"Vaseline Healthy White Perfect 10 Body Lotion, Indonesia, 100ml",450.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1206738-1.jpg,https://www.naheed.pk/vaseline-healthy-white-perfect-10-body-lotion-indonesia-100ml,100.0,ml,0,100.0,no-pack,4.5,PKR/ml,450.0
Naheed,Vaseline Healthy White UV Lightening Sunscreen Lotion 400ml,1800.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1107468-1.jpg,https://www.naheed.pk/vaseline-healthy-white-uv-lightening-sunscreen-lotion-400ml,400.0,ml,0,400.0,no-pack,4.5,PKR/ml,1800.0
Naheed,"Vaseline Intensive Care Lotion, 100ml",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1051107-1.jpg,https://www.naheed.pk/vaseline-intensive-care-lotion-100ml,100.0,ml,0,100.0,no-pack,4.25,PKR/ml,425.0
Naheed,Vaseline Intensive Care Advanced Repair Fragrance Free Lotion 400ml (Imported),1400.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1125846-1.jpg,https://www.naheed.pk/vaseline-intensive-care-advanced-repair-fragrance-free-lotion-400ml-imported,400.0,ml,0,400.0,no-pack,3.5,PKR/ml,1400.0
Naheed,"Vaseline Intensive Care Advanced Strength Body Lotion, 100ml",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1225963-1.jpg,https://www.naheed.pk/vaseline-intensive-care-advanced-strength-body-lotion-100ml,100.0,ml,0,100.0,no-pack,4.25,PKR/ml,425.0
Naheed,"Vince Soft & Glow Manipedix Hand & Foot Whitening Lotion, All Skin Types, 160ml",1200.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1207579-1.jpg,https://www.naheed.pk/vince-soft-glow-manipedix-hand-foot-whitening-lotion-all-skin-types-160ml,160.0,ml,0,160.0,no-pack,7.5,PKR/ml,1200.0
Metro,Ponds Lotion Triple Vitamin 200ML,555.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,200.0,ml,0,200.0,no-pack,2.775,PKR/ml,555.0
Metro,Ponds Lotion Triple Vitamin 100ML,350.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,3.5,PKR/ml,350.0
Metro,Nivea Smooth Sensation Body Lotion For Dry Skin 250ML,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Metro,Fair and Lovely Body Lotion 200 ML,480.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,200.0,ml,0,200.0,no-pack,2.4,PKR/ml,480.0
Metro,Ponds Lotion Triple Vitamin 50ML,240.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,50.0,ml,0,50.0,no-pack,4.8,PKR/ml,240.0
Metro,Nivea Body Lotion Express Hydration 250ML,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Metro,Nivea Body Lotion Nourishing  250ML,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Metro,Nivea Body Lotion Express Hydration 400ML,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0
Metro,Nivea Body Lotion Sensual 400ML,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0
Metro,Fair  Lovely Lotion 100ML,239.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.39,PKR/ml,239.0
Metro,Nivea Body Lotion Nourishing 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0
Metro,Nivea Body Lotion Fair 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0
Metro,Nivea Body Lotion Natural Fairness 250ml,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Metro,Nivea Shea Smooth Body Lotion  400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0
Metro,Nivea Body Lotion Aloe 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0
Metro,Golden Girl Soothing Lotion 120ML,165.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,120.0,ml,0,120.0,no-pack,1.375,PKR/ml,165.0
Metro,Nexton Lotion Honey 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.3333333333333335,PKR/ml,315.0
Metro,Nexton Lotion Aloe Vera 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.3333333333333335,PKR/ml,315.0
Metro,Cool & Cool Lotion Hydra Lift 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0
Metro,Cool & Cool Lotion Shea Butter 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0
Metro,Cool & Cool Lotion Comfort 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0
Metro,Cool & Cool Lotion Hydra Lift 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0
Metro,Cool & Cool Lotion Radiance 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0
Metro,Cool & Cool Lotion Coca Butter 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0
Metro,Cool & Cool Lotion Shea Butter 100Ml,229.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,2.29,PKR/ml,229.0
Metro,Pond's Triple Vitamin Silky Smooth Skin Moisturizing Lotion 400ml,1085.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,2.7125,PKR/ml,1085.0
Metro,Nexton Baby Lotion 250Ml,620.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.48,PKR/ml,620.0
Metro,Ponds Honey and Almond Lotion 50ml,240.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,50.0,ml,0,50.0,no-pack,4.8,PKR/ml,240.0
Metro,Nivea Body Lotion Cocoa 250ml,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0
Metro,Nivea Cocoa Butter Body Lotion 400ml,2200.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,400.0,ml,0,400.0,no-pack,5.5,PKR/ml,2200.0
Metro,Nexton Lotion Cocoa 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.3333333333333335,PKR/ml,315.0
Metro,Nexton Lotion White 135ML,315.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,135.0,ml,0,135.0,no-pack,2.3333333333333335,PKR/ml,315.0
Metro,Cool & Cool Lotion Radiance 250Ml,539.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,2.156,PKR/ml,539.0
Imtiaz,Silkona Honey Lotion 200ml,479.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250002459.jpg&w=3840&q=90,,200.0,ml,0,200.0,no-pack,2.395,PKR/ml,479.0
Imtiaz,Silkona Honey Lotion 100ml,261.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250002458.jpg&w=3840&q=90,,100.0,ml,0,100.0,no-pack,2.61,PKR/ml,261.0
Imtiaz,EU Cream Hair Removing Lotion 60ml,176.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250003119.jpg&w=3840&q=90,,60.0,ml,0,60.0,no-pack,2.933333333333333,PKR/ml,176.0
Imtiaz,EU Cream Hair Removing Lotion 100ml,276.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250001726.jpg&w=3840&q=90,,100.0,ml,0,100.0,no-pack,2.76,PKR/ml,276.0
Imtiaz,Silkona Body Lotion Moisturizing 200ml,479.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250004967.jpg&w=3840&q=90,,200.0,ml,0,200.0,no-pack,2.395,PKR/ml,479.0
Imtiaz,Caresse Lotion Instant White Fairness 400ml,775.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FHBY250007715.jpg&w=3840&q=90,,400.0,ml,0,400.0,no-pack,1.9375,PKR/ml,775.0
Imtiaz,Curel Body Lotion Aloe Vera 532ml,719.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,532.0,ml,0,532.0,no-pack,1.3515037593984962,PKR/ml,719.0
Carrefour,Nexton Aloe Vera Soft Moisturizing Lotion 135 ml,420.0,https://cdn.mafrservices.com/sys-master-root/h95/h0d/46478811365406/260796_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/body-lotion-creams/nexton-moist-ltn-aloe-vera-135m/p/260796,135.0,ml,0,135.0,no-pack,3.111111111111111,PKR/ml,420.0
Carrefour,Golden Pearl Honey & Almond Moisturizing Lotion 400 ml,650.0,https://cdn.mafrservices.com/sys-master-root/ha9/hd7/62466939584542/269217_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/body-lotion-creams/golden-pearl-h-a-moisturszing-400ml/p/269217,400.0,ml,0,400.0,no-pack,1.625,PKR/ml,650.0
Carrefour,Soft Touch Baby Lotion Ultra-Hydrating Nourishes & Protect Deeply 120 ml,358.0,https://cdn.mafrservices.com/sys-master-root/hdd/h11/62132515471390/275828_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/body-lotion-creams/soft-touch-baby-lotion-120ml/p/275828,120.0,ml,0,120.0,no-pack,2.9833333333333334,PKR/ml,358.0
Carrefour,MOTHERCARE LOTION M 115ML,450.0,https://cdn.mafrservices.com/sys-master-root/h36/h61/14383004123166/241141_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/mothercare-lotion-m-115ml/p/241141,115.0,ml,0,115.0,no-pack,3.9130434782608696,PKR/ml,450.0
Carrefour,Nexton Baby Lotion 500 ml,1299.0,https://cdn.mafrservices.com/sys-master-root/he6/h6b/62788463099934/260768_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/nexton-baby-lotion-500ml/p/260768,500.0,ml,0,500.0,no-pack,2.598,PKR/ml,1299.0
Carrefour,SOGO Mosquito Repellent Lotion 20 ml,45.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/289812/1759406406/289812_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/sogo-zappit-msqut-rplnt-ltn-spt20ml/p/289812,20.0,ml,0,20.0,no-pack,2.25,PKR/ml,45.0
Carrefour,Nexton Baby Lotion hypo Allergic Formula 250ml,775.0,https://cdn.mafrservices.com/sys-master-root/h6f/hd8/9897191505950/227487_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/nexton-baby-lotion-smooth-250ml/p/227487,250.0,ml,0,250.0,no-pack,3.1,PKR/ml,775.0
Carrefour,Dove Baby Lotion Rich Moisture 384 ml,1944.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/298079/1758348005/298079_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/dove-baby-rich-moist-lotion-384ml/p/298079,384.0,ml,0,384.0,no-pack,5.0625,PKR/ml,1944.0
Carrefour,SC Johnson Off Kids Insect Repelent Lotion 50 ml,409.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/12668/1759406406/12668_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/off-lotion-kid-50ml/p/12668,50.0,ml,0,50.0,no-pack,8.18,PKR/ml,409.0
Carrefour,Babi Mild Bioganik Organic Baby Lotion 180 ml,825.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/298042/1758348005/298042_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/babi-mild-lotion-biognick-180ml/p/298042,180.0,ml,0,180.0,no-pack,4.583333333333333,PKR/ml,825.0
Carrefour,SC Johnson Off Insect Replent Lotion Overtime 50 ml,410.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/12666/1759406406/12666_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/off-lotion-classic-50ml/p/12666,50.0,ml,0,50.0,no-pack,8.2,PKR/ml,410.0
Carrefour,SC Johnson Off Family Care Insect Repelent Lotion 50 ml,409.0,https://cdn.mafrservices.com/pim-content/PAK/media/product/12670/1759406406/12670_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/insect-sprays-repellents/off-lotion-family-care-50ml/p/12670,50.0,ml,0,50.0,no-pack,8.18,PKR/ml,409.0
Carrefour,Herbion Naturals Baby Lotion With Jojoba & Chamomile Oil 200 ml,500.0,https://cdn.mafrservices.com/sys-master-root/h69/he2/46478703984670/259154_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/baby-nourish-toiletries/herbion-baby-lotion-200ml/p/259154,200.0,ml,0,200.0,no-pack,2.5,PKR/ml,500.0
