site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price
Alfatah,CROWN PEANUT BUTTER SMOOTH & CREAMY 340 GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/WhatsApp-Image-2021-01-29-at-12.21.20-PM.jpg?v=1690211372,https://alfatah.pk/products/crown-peanut-butter-smooth-creamy-340-gm,340.0,g,0,340.0,no-pack,3.2205882352941178,PKR/g,1095.0
Alfatah,REESES PEANUT BUTTER CHOCOLATE BAR 90 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/034000443659_d8778550-e912-4816-b6c6-b161e035c39e.jpg?v=1761396158,https://alfatah.pk/products/reeses-peanut-butter-chocolate-bar-90-gm,90.0,g,0,90.0,no-pack,14.38888888888889,PKR/g,1295.0
Alfatah,EAZU HAPPY BITES BUTTER COOKIES 90 GM,230.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0735745839287_88eb68b4-69f1-41cb-bf39-5666c278aaa3.jpg?v=1740397921,https://alfatah.pk/products/eazu-happy-bites-butter-cookies-90-gm,90.0,g,0,90.0,no-pack,2.5555555555555554,PKR/g,230.0
Alfatah,VASELINE LIP THERAPY COCOA BUTTER 7 GM,495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2024-11-08T102911.670.png?v=1731043779,https://alfatah.pk/products/vaseline-lip-therapy-cocoa-butter-7-gm,7.0,g,0,7.0,no-pack,70.71428571428571,PKR/g,495.0
Alfatah,PEEK FREANS BUTTER PUFF HR 52.4 GM,40.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_31_0f127039-4581-412e-9992-f20d7a310186.png?v=1745059239,https://alfatah.pk/products/peek-freans-butter-puff-hr-52-4-gm,52.4,g,0,52.4,no-pack,0.7633587786259542,PKR/g,40.0
Alfatah,EURO BAKE DANISH BUTTER COOKIES 35 GM,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_23_627fda54-4008-4d2d-a6e8-3d30b31af737.png?v=1706771499,https://alfatah.pk/products/euro-bake-danish-butter-cookies-40gm,35.0,g,0,35.0,no-pack,3.4285714285714284,PKR/g,120.0
Alfatah,AMERICAN NATURAL PEANUT BUTTER CRUNCHY 510 GM,1145.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8908017415157_a8c0716c-38e3-4a0e-a2e4-c8cebe1d18e9.jpg?v=1763554336,https://alfatah.pk/products/american-natural-peanut-butter-crunchy-510-gm,510.0,g,0,510.0,no-pack,2.2450980392156863,PKR/g,1145.0
Alfatah,AMERICAN NATURAL PEANUT BUTTER CRUNCHY 340 GM,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8908017415140_381d9cfa-8164-4cff-a74f-fcf2f8e3f25a.jpg?v=1763554335,https://alfatah.pk/products/american-natural-peanut-butter-crunchy-340-gm,340.0,g,0,340.0,no-pack,2.338235294117647,PKR/g,795.0
Alfatah,AMERICAN NATURAL PEANUT BUTTER CREAMY 510 GM,1145.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8908017415133_41beae6d-14cd-489e-99f6-79e6ee2b86c1.jpg?v=1763554332,https://alfatah.pk/products/american-natural-peanut-butter-creamy-510-gm,510.0,g,0,510.0,no-pack,2.2450980392156863,PKR/g,1145.0
Alfatah,AMERICAN NATURAL PEANUT BUTTER CREAM 340 GM,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8908017415126_de6da829-98a9-47b6-95cb-64571f0da5cc.jpg?v=1763554330,https://alfatah.pk/products/american-natural-peanut-butter-cream-340-gm,340.0,g,0,340.0,no-pack,2.338235294117647,PKR/g,795.0
Alfatah,JULIES PEANUT BUTTER SANDWICH BISCUITS 180 GM,995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_13_41525027-8412-4c8f-a1fd-c646e4583383.png?v=1750945557,https://alfatah.pk/products/julies-peanut-butter-sandwich-biscuits-180-gm,180.0,g,0,180.0,no-pack,5.527777777777778,PKR/g,995.0
Alfatah,JULIES PEANUT BUTTER SANDWICH BISCUITS 120 GM,775.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000566772_aae178c8-7ac3-43b9-b169-4cf2c5609e77.jpg?v=1754739186,https://alfatah.pk/products/julies-peanut-butter-sandwich-biscuits-120-gm,120.0,g,0,120.0,no-pack,6.458333333333333,PKR/g,775.0
Alfatah,KRUNCHEES HAPPY DAY BUTTER BISCUIT 100 GM,395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964003748920_89ae9706-f9cc-4b7e-9357-72b3bf096df9.jpg?v=1730547942,https://alfatah.pk/products/krunchees-happy-day-butter-biscuit-100-gm,100.0,g,0,100.0,no-pack,3.95,PKR/g,395.0
Alfatah,LOACKER QUADRATINI WAFER PEANUT BUTTER 125 GM,745.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8000380205486_99618b7b-f642-495a-b638-bef3f8440810.jpg?v=1730547887,https://alfatah.pk/products/loacker-quadratini-wafer-peanut-butter-125-gm,125.0,g,0,125.0,no-pack,5.96,PKR/g,745.0
Alfatah,ACT2 POP CORN BUTTER 255 GM BASIC,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/076150982381_30499643-b3ba-436e-b607-556109d49707.jpg?v=1727523518,https://alfatah.pk/products/act2-pop-corn-butter-255-gm-basic,255.0,g,0,255.0,no-pack,3.1176470588235294,PKR/g,795.0
Alfatah,WISHFUL CLEAN GENIE CLEANSING BUTTER 100 GM,13500.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291106034622_f3d76322-b404-4d67-8084-967ef5d0ae15.jpg?v=1726135970,https://alfatah.pk/products/wishful-clean-genie-cleansing-butter-100-gm,100.0,g,0,100.0,no-pack,135.0,PKR/g,13500.0
Alfatah,KRUNCHEES CHIPS MIX CHIP & BUTTER 100 GM,745.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964003120993_a30c8e23-b65e-44bf-bdcc-ed4b2b347f42.jpg?v=1717590582,https://alfatah.pk/products/krunchees-chips-mix-chip-butter-100-gm,100.0,g,0,100.0,no-pack,7.45,PKR/g,745.0
Alfatah,PALMERS TUMMY BUTTER STRETCH MARKS 125 GM,1995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/010181040764_21a4fdbf-7a47-4c3b-a470-18d3073e228c.jpg?v=1716988396,https://alfatah.pk/products/palmers-tummy-butter-stretch-marks-125-gm,125.0,g,0,125.0,no-pack,15.96,PKR/g,1995.0
Alfatah,INNOVATIVE BUTTER CRUNCH HALF ROLL 68.9 GM,40.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/8965310050607_1.jpg?v=1710748369,https://alfatah.pk/products/innovative-butter-crunch-half-roll-68-9-gm,68.9,g,0,68.9,no-pack,0.5805515239477503,PKR/g,40.0
Alfatah,VASELINE LIP THERAPY COCOA BUTTER 4.8 GM,445.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-11-19T153527.506.png?v=1763548600,https://alfatah.pk/products/vaseline-lip-therapy-cocoa-butter-4-8-gm,4.8,g,0,4.8,no-pack,92.70833333333334,PKR/g,445.0
Alfatah,BAKEA PANCAKE MIX BUTTER MILK 450 GM,460.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000327842.jpg?v=1739011070,https://alfatah.pk/products/bakea-pancake-mix-butter-milk-20s-450gm,450.0,g,0,450.0,no-pack,1.0222222222222221,PKR/g,460.0
Alfatah,LURPAK BUTTER SPREADABLE SLIGHTLY SALTED 250 GM,1420.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5740900804302_1_5e80854e-3fad-4d83-bff0-687c73bcc98c.jpg?v=1706080842,https://alfatah.pk/products/lurpak-butter-spreadable-slightly-salted-250-gm,250.0,g,0,250.0,no-pack,5.68,PKR/g,1420.0
Alfatah,PALMERS BUST CREAM COCOA BUTTER 125 GM,1995.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000000145_97c3cadb-91ac-4b14-8dd5-a33a92d5b761.jpg?v=1751454482,https://alfatah.pk/products/palmers-bust-cream-cocoa-butter-with-bio-c-elaste-125-gm,125.0,g,0,125.0,no-pack,15.96,PKR/g,1995.0
Alfatah,DANISA BUTTER COOKIES TRADITIONAL TIN 454 GM,1845.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8886001012295.jpg?v=1690211693,https://alfatah.pk/products/danisa-butter-cookies-traditional-tin-454-gm,454.0,g,0,454.0,no-pack,4.063876651982379,PKR/g,1845.0
Alfatah,AMERICAN GARDEN POP CORN BUTTER 273 GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000000931.jpg?v=1748415004,https://alfatah.pk/products/american-garden-pop-corn-butter-273-gm,273.0,g,0,273.0,no-pack,4.010989010989011,PKR/g,1095.0
Alfatah,TIFFANY DELIGHT BUTTER COOKIE TIN 405 GM,2895.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6291003006678.jpg?v=1690228409,https://alfatah.pk/products/tiffany-delight-butter-cookie-405-gm,405.0,g,0,405.0,no-pack,7.148148148148148,PKR/g,2895.0
Alfatah,N HUG CHUNKY PEANUT BUTTER 340 GM,1145.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_7_c27df5cb-c657-4bd6-a678-d5d309127ff0.png?v=1761291658,https://alfatah.pk/products/n-hug-chunky-peanut-butter-340g,340.0,g,0,340.0,no-pack,3.3676470588235294,PKR/g,1145.0
Alfatah,KORNEEZ BUTTER SCOTCH POPCORN 50GM,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_670b024b-12f9-4818-a36a-f023e36342ee.jpg?v=1718950281,https://alfatah.pk/products/korneez-butter-scotch-popcorn-50gm,50.0,g,0,50.0,no-pack,2.4,PKR/g,120.0
Alfatah,KETO DARK CHOCOLATE COCONUT AND ALMOND BUTTER 200GM,2950.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_16_118535f8-f56b-4438-8899-a354d2bdb510.png?v=1744020606,https://alfatah.pk/products/keto-dark-chocolate-coconut-and-almond-butter-200gm,200.0,g,0,200.0,no-pack,14.75,PKR/g,2950.0
Alfatah,JIF SPREAD PEANUT BUTTER EXTRA CRUNCH 454 GM,1695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000004921-1000.png?v=1690217284,https://alfatah.pk/products/jif-spread-peanut-butter-extra-crunch-454-gm,454.0,g,0,454.0,no-pack,3.7334801762114536,PKR/g,1695.0
Alfatah,NESTLE MILK PAK DAIRY BUTTER UNSALTED 200 GM,660.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T122349.900.png?v=1749626644,https://alfatah.pk/products/nestle-milk-pak-dairy-butter-200-g,200.0,g,0,200.0,no-pack,3.3,PKR/g,660.0
Alfatah,AURA MANGO TANGO ANTI STRETCHMARK BODY BUTTER 70G,2100.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Mango-Tango.png?v=1693175527,https://alfatah.pk/products/aura-craft-mango-tango-anti-stretchmark-body-butter,70.0,g,0,70.0,no-pack,30.0,PKR/g,2100.0
Alfatah,LU BAKERI BUTTER BISCUIT 66 GM F/P,90.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961003011740.jpg?v=1690219512,https://alfatah.pk/products/lu-bakeri-butter-cookies-84-gm,66.0,g,0,66.0,no-pack,1.3636363636363635,PKR/g,90.0
Alfatah,MR BEAST FEASTABLES CHOCOLATE PEANUT BUTTER 60 GM,1395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1230000168021_37bc000f-50c3-429b-8fa7-ac3fdbd1cbc1.jpg?v=1735822241,https://alfatah.pk/products/mr-beast-feastables-chocolate-peanut-butter-60-gm,60.0,g,0,60.0,no-pack,23.25,PKR/g,1395.0
Alfatah,6TH SENSE LIP BALM COCOA BUTTER 10 GM,245.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025031902831_6dc603a6-dbc6-4419-9e62-7b2d77266480.jpg?v=1763383051,https://alfatah.pk/products/6th-sense-lip-balm-cocoa-butter-10-gm,10.0,g,0,10.0,no-pack,24.5,PKR/g,245.0
Alfatah,KERNEL POP SNACK PACK BUTTER SCOTCH 50 GM,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635001571_b745e8e9-db94-4087-8a73-368ea96d9d30.jpg?v=1738841702,https://alfatah.pk/products/kernel-pop-snack-pack-butter-scotch-50-gm,50.0,g,0,50.0,no-pack,2.4,PKR/g,120.0
Alfatah,KERNEL POP SNACK PACK PEANUT BUTTER 50 GM,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635001557_097ad901-f617-4d9e-9512-2eb4196d690a.jpg?v=1738841698,https://alfatah.pk/products/kernel-pop-snack-pack-peanut-butter-50-gm,50.0,g,0,50.0,no-pack,2.4,PKR/g,120.0
Alfatah,KERNEL POP SNACK PACK ENGLISH BUTTER 15 GM,60.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635001342_5653e4f5-424c-414f-96b9-8551fc8e9b3d.jpg?v=1738841691,https://alfatah.pk/products/kernel-pop-snack-pack-english-butter-15-gm,15.0,g,0,15.0,no-pack,4.0,PKR/g,60.0
Alfatah,PHD SMART BAR CHOC PEANUT BUTTER 64 GM,1595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_8_6413e50d-c561-4797-a5ac-f845bf0c1028.png?v=1744463342,https://alfatah.pk/products/phd-smart-bar-choc-peanut-butter-64-gm,64.0,g,0,64.0,no-pack,24.921875,PKR/g,1595.0
Alfatah,RELOAD PEANUT BUTTER & ALMOND GRANOLA BAR 40 GM,180.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8966000036314_529119f2-5504-45cf-9136-9336a7017331.jpg?v=1717590623,https://alfatah.pk/products/reload-peanut-butter-almond-granola-bar-40-gm,40.0,g,0,40.0,no-pack,4.5,PKR/g,180.0
Alfatah,AMERICAN NATURAL PEANUT BUTTER SUGAR FREE 340 GM,945.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8908019629064_05e3e8e5-e19b-40a6-9b31-b904fcffa238.jpg?v=1763554338,https://alfatah.pk/products/american-natural-peanut-butter-sugar-free-340-gm,340.0,g,0,340.0,no-pack,2.7794117647058822,PKR/g,945.0
Alfatah,SKIPPY SPREAD PEANUT BUTTER SUPER CHUNK 462 GM,1795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/37600110723_b694a42e-4025-45dc-963c-67fc77aece1e.jpg?v=1756730233,https://alfatah.pk/products/skippy-spread-peanut-butter-super-chunk-462-gm,462.0,g,0,462.0,no-pack,3.8852813852813854,PKR/g,1795.0
Alfatah,TROPICANA SLIM COOKIES KOREAN GARLIC BUTTER 100 GM,745.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8994452690495_7564816d-0c50-4112-912c-ff0fad350750.jpg?v=1753101857,https://alfatah.pk/products/tropicana-slim-cookies-korean-garlic-butter-100-gm,100.0,g,0,100.0,no-pack,7.45,PKR/g,745.0
Alfatah,VASELINE LOTION COCOA BUTTER HEALING JELLY 212 GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/305210069275_b58b81c3-d711-4b8f-99ae-261bee8e6c9d.jpg?v=1731481403,https://alfatah.pk/products/vaseline-lotion-cocoa-butter-healing-jelly-212-gm,212.0,g,0,212.0,no-pack,5.165094339622642,PKR/g,1095.0
Alfatah,ACT2 POP CORN BUTTER LOVER 255 GM BASIC,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/076150982398_fe319f5b-278a-4304-b210-33a37214cf5a.jpg?v=1727523522,https://alfatah.pk/products/act2-pop-corn-butter-lover-255-gm-basic,255.0,g,0,255.0,no-pack,3.1176470588235294,PKR/g,795.0
Alfatah,ACT2 POP CORN LIGHT BUTTER 241.8 GM BASIC,795.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/076150982367_aad50314-d449-4776-90f0-296d8dbfce44.jpg?v=1727523512,https://alfatah.pk/products/act2-pop-corn-light-butter-241-8-gm-basic,241.8,g,0,241.8,no-pack,3.2878411910669976,PKR/g,795.0
Alfatah,DOVE SOAP RESTORING COCONUT & COCOA BUTTER 106 GM,395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/2022040001685_1.jpg?v=1710748067,https://alfatah.pk/products/dove-soap-restoring-coconut-cocoa-butter-106-gm,106.0,g,0,106.0,no-pack,3.7264150943396226,PKR/g,395.0
Alfatah,RICA WAX BRAZILIAN AVOCADO BUTTER 800 GM BASIC,3595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000184525_c03d3015-86f4-4fa8-a9eb-07b6548c0d8f.jpg?v=1749207475,https://alfatah.pk/products/rica-wax-brazilian-avocado-butter-800-gm-basic,800.0,g,0,800.0,no-pack,4.49375,PKR/g,3595.0
Alfatah,KAERS SELECTION COOKIES BUTTER SUGAR FREE 100 GM,575.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9555419204453_1.jpg?v=1706018607,https://alfatah.pk/products/kaers-selection-cookies-butter-no-add-sugar-100-gm,100.0,g,0,100.0,no-pack,5.75,PKR/g,575.0
Alfatah,AMERICAN GARDEN POP CORN EXTRA BUTTER 273 GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/717273600416.jpg?v=1690208085,https://alfatah.pk/products/american-garden-pop-corn-extra-butter-273-gm,273.0,g,0,273.0,no-pack,4.010989010989011,PKR/g,1095.0
Alfatah,Hair Energy Shea Butter Organic Unrefined 50 Gm,2249.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4322792737213_53046892-629e-4bcd-98a8-2a8ef69b8617.jpg?v=1693178555,https://alfatah.pk/products/hair-energy-shea-butter-organic-unrefined-50-gm,50.0,g,0,50.0,no-pack,44.98,PKR/g,2249.0
Alfatah,LURPAK BUTTER SLIGHTLY SALTED 500 GM,2625.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5740900805408_55581c66-039d-4120-a059-587c84ff4975.jpg?v=1690219629,https://alfatah.pk/products/lurpak-butter-slightly-salted-500-gm,500.0,g,0,500.0,no-pack,5.25,PKR/g,2625.0
Alfatah,LURPAK BUTTER LIGHTER SPREADABLE 250 GM,1420.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/5740900400894_1.jpg?v=1706009264,https://alfatah.pk/products/lurpak-butter-lighter-spreadable-250-gm,250.0,g,0,250.0,no-pack,5.68,PKR/g,1420.0
Alfatah,PALMERS CREAM HEALS SOFTNES COCOA BUTTER 100 GM,1495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000000136_9bb19210-b994-4ee7-8b09-65e4b9936b4b.jpg?v=1751454498,https://alfatah.pk/products/palmers-cream-heals-softnes-cocoa-butter-100-gm,100.0,g,0,100.0,no-pack,14.95,PKR/g,1495.0
Alfatah,PALMERS CREAM HEALS SOFTNES COCOA BUTTER 200 GM,2695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000154254_9e61a378-2c75-432b-8d20-749ff326c0ae.jpg?v=1751454501,https://alfatah.pk/products/palmers-cream-heals-softnes-cocoa-butter-200-gm,200.0,g,0,200.0,no-pack,13.475,PKR/g,2695.0
Alfatah,ZOUQ E SAEED READY TO EAT BUTTER CHICKEN 390GM,1095.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/6858664101137_5babb802-aaf8-4605-8b05-c989541bb480.jpg?v=1730547870,https://alfatah.pk/products/zouq-e-saeed-ready-to-eat-butter-chicken-390gm,390.0,g,0,390.0,no-pack,2.8076923076923075,PKR/g,1095.0
Imtiaz,Shan Butter Chicken 50g,133.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FCND160001431.jpg&w=3840&q=90,,50.0,g,0,50.0,no-pack,2.66,PKR/g,133.0
Imtiaz,Lurpak Butter Salted 10X10G,719.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,10.0,g,0,10.0,no-pack,71.9,PKR/g,719.0
Imtiaz,Lurpak Butter Salted 200g,1269.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,6.345,PKR/g,1269.0
Imtiaz,Lurpak Butter Unsalted 200g,1269.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,6.345,PKR/g,1269.0
Imtiaz,Nurpur Butter Unsalted 200g,749.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,3.745,PKR/g,749.0
Imtiaz,Adam'S Butter Salted 100G,355.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,100.0,g,0,100.0,no-pack,3.55,PKR/g,355.0
Imtiaz,Adam's Butter Salted 200g,665.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,3.325,PKR/g,665.0
Imtiaz,Millac Butter White Unsalted 200g,575.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",,200.0,g,0,200.0,no-pack,2.875,PKR/g,575.0
Imtiaz,Milk Pak Butter Salted 200g,689.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FDAI180000267.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,3.445,PKR/g,689.0
Imtiaz,Milk Pak Butter Unsalted 200g,689.0,https://shop.imtiaz.com.pk/_next/image?url=https%3A%2F%2Fimtiaz-i.s3.ap-southeast-1.amazonaws.com%2F55126%2Fgallery%2FDAI180000289.jpg&w=3840&q=90,,200.0,g,0,200.0,no-pack,3.445,PKR/g,689.0
Carrefour,Butter Unsalted 200g,600.0,https://cdn.mafrservices.com/sys-master-root/hf5/hfd/14915943858206/222706_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/unsalted-butter/butter-unsalted-200gm/p/222706,200.0,g,0,200.0,no-pack,3.0,PKR/g,600.0
Carrefour,Adams White Butter 1 kg,2975.0,https://cdn.mafrservices.com/sys-master-root/h28/h41/10933743812638/132102_main.jpg?im=Resize=400,https://www.carrefour.pk/mafpak/en/unsalted-butter/adams-white-butter-1kg/p/132102,1.0,kg,0,1000.0,no-pack,2.975,PKR/g,2975.0
