site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price
Alfatah,NESCAFE COFFEE CLASSIC 190 GM,2695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Nescafe_coffee.png?v=1761317589,https://alfatah.pk/products/nescafe-coffee-classic-190-gm,190.0,g,0,190.0,no-pack,14.18421052631579,PKR/g,2695.0
Alfatah,STARBUCKS COFFEE GUATEMALA 52 GM,3195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/7613287855541_93f8a751-c998-43c0-813b-4f2a23c2b624.jpg?v=1744455612,https://alfatah.pk/products/starbucks-coffee-guatemala-52-gm,52.0,g,0,52.0,no-pack,61.44230769230769,PKR/g,3195.0
Alfatah,FF BISCUITS COFFEE 225 GM,595.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2022120146336_2.jpg?v=1750072856,https://alfatah.pk/products/ff-coffee-biscuits-300-gm,225.0,g,0,225.0,no-pack,2.6444444444444444,PKR/g,595.0
Alfatah,LAFAYETTE AMORA BISCUITS COFFEE 153GM,1471.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9501025219213_6c41efd5-f755-414e-a0eb-7c55a07b64fd.jpg?v=1751374222,https://alfatah.pk/products/lafayette-amora-biscuits-coffee-153gm,153.0,g,0,153.0,no-pack,9.61437908496732,PKR/g,1471.0
Alfatah,PRIVATE CLUB COFFEE HAZELNUT 100 GM,1295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_3_abde49fe-1b76-46bb-916b-ea6251315729.png?v=1763454592,https://alfatah.pk/products/private-club-coffee-hazelnut-100-gm,100.0,g,0,100.0,no-pack,12.95,PKR/g,1295.0
Alfatah,NESTLE COFFEE MATE HAZELNUT 425.2 GM,2195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/0050000314744.jpg?v=1690222083,https://alfatah.pk/products/nestle-coffee-mate-hazelnut-425-2-gm,425.2,g,0,425.2,no-pack,5.162276575729069,PKR/g,2195.0
Alfatah,MOVENPICK COFFEE GOLD INTENSE 100 GM,2195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4009041108108_1.jpg?v=1703100958,https://alfatah.pk/products/movenpick-coffee-gold-intense-100-gm,100.0,g,0,100.0,no-pack,21.95,PKR/g,2195.0
Alfatah,MOVENPICK COFFEE GOLD INTENSE 200 GM,4195.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/4009041108108_1_1ee6d748-b953-4af8-aae9-0173457e447f.jpg?v=1703100958,https://alfatah.pk/products/movenpick-coffee-gold-intense-200-gm,200.0,g,0,200.0,no-pack,20.975,PKR/g,4195.0
Alfatah,BON AROMA COFFEE CLASSIC 100 GM,1495.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1281004-1.jpg?v=1738818891,https://alfatah.pk/products/bon-aroma-coffee-classic-100-gm,100.0,g,0,100.0,no-pack,14.95,PKR/g,1495.0
Alfatah,KOPIKO CANDY CAPPUCCINO COFFEE 140 GM,295.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_36_d9368c4a-94cd-49fa-8c12-7080a444d2bb.png?v=1744184634,https://alfatah.pk/products/kopiko-candy-cappuccino-coffee-150-gm,140.0,g,0,140.0,no-pack,2.107142857142857,PKR/g,295.0
Alfatah,PRIVATE CLUB COFFEE CINNAMON 50 GM,675.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9311931412161.jpg?v=1690224721,https://alfatah.pk/products/private-club-coffee-cinnamon-50-gm,50.0,g,0,50.0,no-pack,13.5,PKR/g,675.0
