site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,brand,category,brand_category,unit_price,unit_price_unit,per_unit_price
Alfatah,PEPSI 320 ML,465.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/9556404001033_9b2aa04e-7ef7-46dd-b1fc-deb25a402fe6.jpg?v=1763469725,https://alfatah.pk/products/pepsi-320-ml,320.0,ml,0,320.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,1.453125,PKR/ml,465.0
Alfatah,PEPSI BOTTLE 345 ML-CARTON,780.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2023-03-23T150327.820.png?v=1742883150,https://alfatah.pk/products/pepsi-bottle-345-ml-carton,345.0,ml,0,345.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,2.260869565217391,PKR/ml,780.0
Alfatah,PEPSI ZERO CAN 250 ML,100.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/products/8964002344062_1.jpg?v=1710762834,https://alfatah.pk/products/pepsi-zero-can-250-ml,250.0,ml,0,250.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.4,PKR/ml,100.0
Alfatah,PEPSI ZERO SUGAR BOTTLE 1.5 LTR,130.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8964002344116_a62f9e9a-81cf-497d-aeef-eb03273b9b26.jpg?v=1726643188,https://alfatah.pk/products/pepsi-zero-sugar-bottle-1-5-ltr,1.5,l,0,1500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.08666666666666667,PKR/ml,130.0
Metro,Pepsi 345ML x12 ,750.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,,345.0,ml,0,345.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,2.1739130434782608,PKR/ml,750.0
Metro,Pepsi 500 ML x12,1020.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,500.0,ml,0,500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,2.04,PKR/ml,1020.0
Metro,Pepsi 2.25L x6 ,1320.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,,2.25,l,0,2250.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.5866666666666667,PKR/ml,1320.0
Metro,Pepsi 1.5L x6 ,960.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,,1.5,l,0,1500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.64,PKR/ml,960.0
Metro,Pepsi 1L x6 ,840.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2Fhearticon.d8b376d1.png&w=48&q=75,,1.0,l,0,1000.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.84,PKR/ml,840.0
Metro,Pepsi 500ML,88.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,500.0,ml,0,500.0,no-pack,Pepsi,Grocery,Pepsi_Grocery,0.176,PKR/ml,88.0
