site,category,section,product_id,title,price,image_url,product_url
Rainbow,GROCERY,PULSES,2035537,A-One Plain Aniseed,269.0,https://g-cdn.blinkco.io/ordering-system/55544/gallery/A-ONE%20PLAIN%20ANISEED%20110GM.png,
Rainbow,GROCERY,PULSES,2265604,Dal Channa Bareek Dco,240.0,https://hypr-images.s3.amazonaws.com/images/rainbowcc/bahria-town-rawalpindi-btr/product/124118-1683970029075.jpg,
Rainbow,GROCERY,PULSES,2265602,Dal Mash Wash Dco,410.0,https://hypr-images.s3.amazonaws.com/images/rainbowcc/bahria-town-rawalpindi-btr/product/10101-1683970026377.jpg,
Rainbow,GROCERY,PULSES,2036237,Bajra,124.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896785683.png,
Rainbow,GROCERY,PULSES,2036250,Masoor Whole Bareek Premium P/K,485.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896764771.png,
Rainbow,GROCERY,PULSES,2265607,Channa White Mota Dco,285.0,https://hypr-images.s3.amazonaws.com/images/rainbowcc/bahria-town-rawalpindi-btr/product/124136-1683970030042.jpg,
Rainbow,GROCERY,PULSES,2036238,Channa White Bareek Premium,319.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896773557.png,
Rainbow,GROCERY,PULSES,2186855,Masoor Whole Moti Premium A/S,319.0,https://g-cdn.blinkco.io/ordering-system/55544/gallery/Masoor%20Whole%20Moti%20Premium%20Kg%20AS.png,
Rainbow,GROCERY,PULSES,2036244,Dal Masoor Red Bareek Premium,465.0,https://g-cdn.blinkco.io/ordering-system/55544/dish_image/1742896233543.png,
Rainbow,GROCERY,PULSES,2265608,Dal Channa Moti Dco,255.0,https://hypr-images.s3.amazonaws.com/images/rainbowcc/bahria-town-rawalpindi-btr/product/16665-1683970033102.jpg,
Rainbow,GROCERY,PULSES,2265606,Dal Moong Wash Dco,325.0,https://hypr-images.s3.amazonaws.com/images/rainbowcc/bahria-town-rawalpindi-btr/product/124121-1683970029804.jpg,
