site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,ml_predicted_score,product_cluster
Alfatah,KORNEEZ BUTTER SCOTCH POPCORN 50GM,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_6_670b024b-12f9-4818-a36a-f023e36342ee.jpg?v=1718950281,https://alfatah.pk/products/korneez-butter-scotch-popcorn-50gm,50.0,g,0,50.0,no-pack,2.4,PKR/g,120.0,39.31959842264265,Poor,8.012820512820513,24.129234801811204,3,39.31661290183905,1
Alfatah,KETO DARK CHOCOLATE COCONUT AND ALMOND BUTTER 200GM,2950.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject_16_118535f8-f56b-4438-8899-a354d2bdb510.png?v=1744020606,https://alfatah.pk/products/keto-dark-chocolate-coconut-and-almond-butter-200gm,200.0,g,0,200.0,no-pack,14.75,PKR/g,2950.0,9.175062741770942,Poor,96.15384615384616,3.856036625272976,3,9.298181055478512,1
Alfatah,JIF SPREAD PEANUT BUTTER EXTRA CRUNCH 454 GM,1695.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/AFP-000004921-1000.png?v=1690217284,https://alfatah.pk/products/jif-spread-peanut-butter-extra-crunch-454-gm,454.0,g,0,454.0,no-pack,3.7334801762114536,PKR/g,1695.0,16.30915083064953,Poor,86.21794871794873,15.48132095003355,3,16.391423943241907,1
Alfatah,NESTLE MILK PAK DAIRY BUTTER UNSALTED 200 GM,660.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/NewProject-2025-06-11T122349.900.png?v=1749626644,https://alfatah.pk/products/nestle-milk-pak-dairy-butter-200-g,200.0,g,0,200.0,no-pack,3.3,PKR/g,660.0,28.34491678634285,Poor,41.34615384615385,17.52586404439505,3,28.714468962347937,1
Alfatah,AURA MANGO TANGO ANTI STRETCHMARK BODY BUTTER 70G,2100.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/Mango-Tango.png?v=1693175527,https://alfatah.pk/products/aura-craft-mango-tango-anti-stretchmark-body-butter,70.0,g,0,70.0,no-pack,30.0,PKR/g,2100.0,9.575876510771183,Poor,91.34615384615384,1.8532633554658764,3,9.503020322457502,1
Alfatah,LU BAKERI BUTTER BISCUIT 66 GM F/P,90.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/8961003011740.jpg?v=1690219512,https://alfatah.pk/products/lu-bakeri-butter-cookies-84-gm,66.0,g,0,66.0,no-pack,1.3636363636363635,PKR/g,90.0,47.40099283594481,Fair,5.128205128205128,42.529836219682,3,47.35524145101803,1
Alfatah,MR BEAST FEASTABLES CHOCOLATE PEANUT BUTTER 60 GM,1395.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/1230000168021_37bc000f-50c3-429b-8fa7-ac3fdbd1cbc1.jpg?v=1735822241,https://alfatah.pk/products/mr-beast-feastables-chocolate-peanut-butter-60-gm,60.0,g,0,60.0,no-pack,23.25,PKR/g,1395.0,12.925831612233747,Poor,78.84615384615384,2.4156511091222894,3,12.607308148515402,1
Alfatah,6TH SENSE LIP BALM COCOA BUTTER 10 GM,245.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/2025031902831_6dc603a6-dbc6-4419-9e62-7b2d77266480.jpg?v=1763383051,https://alfatah.pk/products/6th-sense-lip-balm-cocoa-butter-10-gm,10.0,g,0,10.0,no-pack,24.5,PKR/g,245.0,28.259436807930875,Poor,17.307692307692307,2.288125636826653,3,28.301066000865116,1
Alfatah,KERNEL POP SNACK PACK BUTTER SCOTCH 50 GM,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635001571_b745e8e9-db94-4087-8a73-368ea96d9d30.jpg?v=1738841702,https://alfatah.pk/products/kernel-pop-snack-pack-butter-scotch-50-gm,50.0,g,0,50.0,no-pack,2.4,PKR/g,120.0,39.31959842264265,Poor,8.012820512820513,24.129234801811204,3,39.31661290183905,1
Alfatah,KERNEL POP SNACK PACK PEANUT BUTTER 50 GM,120.0,https://cdn.shopify.com/s/files/1/0777/0954/1664/files/886635001557_097ad901-f617-4d9e-9512-2eb4196d690a.jpg?v=1738841698,https://alfatah.pk/products/kernel-pop-snack-pack-peanut-butter-50-gm,50.0,g,0,50.0,no-pack,2.4,PKR/g,120.0,39.31959842264265,Poor,8.012820512820513,24.129234801811204,3,39.31661290183905,1
