site,title,price,image_url,product_url,size_value,size_unit,pack_count,normalized_quantity,notes,unit_price,unit_price_unit,per_unit_price,deal_score,deal_tier,price_percentile,value_score,store_rank,ml_predicted_score,product_cluster
Naheed,"Vaseline Healthy White Perfect 10 Body Lotion, Indonesia, 100ml",450.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1206738-1.jpg,https://www.naheed.pk/vaseline-healthy-white-perfect-10-body-lotion-indonesia-100ml,100.0,ml,0,100.0,no-pack,4.5,PKR/ml,450.0,25.509207878555777,Poor,37.34939759036144,24.59973207740299,4,25.538383158564788,0
Naheed,Vaseline Healthy White UV Lightening Sunscreen Lotion 400ml,1800.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1107468-1.jpg,https://www.naheed.pk/vaseline-healthy-white-uv-lightening-sunscreen-lotion-400ml,400.0,ml,0,400.0,no-pack,4.5,PKR/ml,1800.0,15.569448842411195,Poor,77.10843373493977,24.59973207740299,4,15.52457689904823,1
Naheed,"Vaseline Intensive Care Lotion, 100ml",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1051107-1.jpg,https://www.naheed.pk/vaseline-intensive-care-lotion-100ml,100.0,ml,0,100.0,no-pack,4.25,PKR/ml,425.0,27.325012500492548,Poor,33.13253012048193,26.503701463570223,4,27.324982727894522,0
Naheed,Vaseline Intensive Care Advanced Repair Fragrance Free Lotion 400ml (Imported),1400.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1125846-1.jpg,https://www.naheed.pk/vaseline-intensive-care-advanced-repair-fragrance-free-lotion-400ml-imported,400.0,ml,0,400.0,no-pack,3.5,PKR/ml,1400.0,21.52760685809004,Poor,68.07228915662651,33.84753675515432,4,21.51330731972616,1
Naheed,"Vaseline Intensive Care Advanced Strength Body Lotion, 100ml",425.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1225963-1.jpg,https://www.naheed.pk/vaseline-intensive-care-advanced-strength-body-lotion-100ml,100.0,ml,0,100.0,no-pack,4.25,PKR/ml,425.0,27.325012500492548,Poor,33.13253012048193,26.503701463570223,4,27.324982727894522,0
Naheed,"Vince Soft & Glow Manipedix Hand & Foot Whitening Lotion, All Skin Types, 160ml",1200.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1207579-1.jpg,https://www.naheed.pk/vince-soft-glow-manipedix-hand-foot-whitening-lotion-all-skin-types-160ml,160.0,ml,0,160.0,no-pack,7.5,PKR/ml,1200.0,13.703852321370903,Poor,63.85542168674698,11.652608244681774,4,13.740971063807676,1
Metro,Ponds Lotion Triple Vitamin 200ML,555.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,200.0,ml,0,200.0,no-pack,2.775,PKR/ml,555.0,43.87407945831076,Fair,49.39759036144578,44.71980558402639,2,43.76720621962069,0
Metro,Ponds Lotion Triple Vitamin 100ML,350.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,100.0,ml,0,100.0,no-pack,3.5,PKR/ml,350.0,46.30228036049687,Fair,22.289156626506024,33.84753675515432,2,46.14310421391629,0
Metro,Nivea Smooth Sensation Body Lotion For Dry Skin 250ML,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0,24.04317047229745,Poor,77.10843373493977,12.46181022742686,2,24.02295153932554,1
Metro,Fair and Lovely Body Lotion 200 ML,480.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,200.0,ml,0,200.0,no-pack,2.4,PKR/ml,480.0,48.9616913575504,Fair,42.168674698795186,52.92076304296886,2,48.96658033879753,0
Metro,Ponds Lotion Triple Vitamin 50ML,240.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,50.0,ml,0,50.0,no-pack,4.8,PKR/ml,240.0,44.5048126921831,Fair,11.44578313253012,22.576759150634956,2,44.529593489305185,0
Metro,Nivea Body Lotion Express Hydration 250ML,1800.0,https://www.metro-online.pk/_next/image?url=%2F_next%2Fstatic%2Fmedia%2FExpres%20icon.74d0dbb5.png&w=3840&q=75,,250.0,ml,0,250.0,no-pack,7.2,PKR/ml,1800.0,24.04317047229745,Poor,77.10843373493977,12.46181022742686,2,24.02295153932554,1
