site,category,product_id,title,price,image_url,product_url
Naheed,Laundry & Household,12160,"Vim Dish Washing Powder, With Lemon, Bag, 790g",150.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/u/iu1020397-1.jpg,https://www.naheed.pk/vim-dish-washing-powder-with-lemon-bag-900g?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,123310,"Vim Lemon & Salt Long Bar Dish Wash, 260g",70.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/u/iu1108612-1.jpg,https://www.naheed.pk/vim-lemon-salt-long-bar-dish-wash-260g?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,123311,"Vim Lemon & Salt Long Bar Dish Wash, 520g",140.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/u/iu1123084-1.jpg,https://www.naheed.pk/vim-lemon-salt-long-bar-dish-wash-520g?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,12187,Vim Lemon Dishwash Active Gel 500ml,400.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1067960-rpl-1.jpg,https://www.naheed.pk/vim-lemon-dishwash-active-gel-500ml?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,12188,Vim Lemon Dishwash Active Gel Refill Pouch 750ml,525.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/i/u/iu1067961-1.jpg,https://www.naheed.pk/vim-lemon-dishwash-active-gel-refill-pouch-750ml?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,136183,"Vim Power Of Vinegar & Lime Dishwash Liquid, 450ml Pouch",210.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1303880-1.jpg,https://www.naheed.pk/vim-power-of-vinegar-lime-dishwash-liquid-450ml-pouch?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,136067,"Vim Power Of Vinegar & Lime Dishwash Liquid Pouch, 750ml",390.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1019115-1_1.jpg,https://www.naheed.pk/vim-power-of-vinegar-lime-dishwash-liquid-pouch-750ml?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,136453,"Vim Vinegar & Lime Dishwash Liquid, 450ml",250.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1303753-4.jpg,https://www.naheed.pk/vim-vinegar-lime-dishwash-liquid-450ml?utm_source=website&utm_medium=search&utm_campaign=sponsored_cat_surfexcel&utm_term=category_laundaryhousehold
Naheed,Laundry & Household,142458,"Puffy Automat Multi Color Detergent, 3KG Bucket",3550.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1311519-1.jpg,https://www.naheed.pk/puffy-automat-multi-color-detergent-3kg-bucket
Naheed,Laundry & Household,142457,"Vanish Oxi Action Laundry Booster Gel, Chlorine Bleach Free, 750ml",2550.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1311518-1.jpg,https://www.naheed.pk/vanish-oxi-action-laundry-booster-gel-750ml
Naheed,Laundry & Household,142456,"Calgon 4-In-1 Power Gel, 750ml",2750.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1311520-1.jpg,https://www.naheed.pk/calgon-4in1-power-gel-750ml
Naheed,Laundry & Household,142455,"Vanish Oxi Action Carpet & Upholstery Stain Remover Spray, 500ml",1750.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1177244-1.jpg,https://www.naheed.pk/vanish-oxi-action-carpet-upholstery-stain-remover-spray-500ml
Naheed,Laundry & Household,142454,"Vanish Oxi Action Multi Stain Color, Chlorine Bleach Free, 500ml",1750.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1281961-1.jpg,https://www.naheed.pk/vanish-oxi-action-multi-stain-color-500ml
Naheed,Laundry & Household,142453,"Dettol 5-In-1 Antibacterial Washing Machine Cleaner Lemon Breeze, 250ml",1650.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1220745-1.jpg,https://www.naheed.pk/dettol-antibacterial-washing-machine-cleaner-lemon-breeze-250ml
Naheed,Laundry & Household,142452,"Finish Rinse & Shine Aid Active Spotty Glasses, 80 Washes, 400ml",1250.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1075740-1.jpg,https://www.naheed.pk/finish-rinse-shine-aid-active-spotty-glasses-80-washes-400ml
Naheed,Laundry & Household,142451,"Finish Rinse & Shine Aid Spotty Glasses Lemon Sparkle, 80 Washes, 400ml",1250.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1038360-1.jpg,https://www.naheed.pk/finish-rinse-shine-aid-spotty-glasses-lemon-sparkle-80-washes-400ml
Naheed,Laundry & Household,142006,"Harpic Power Plus Citrus, 1 Liter",120.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/2/1232392-1.jpg,https://www.naheed.pk/harpic-power-plus-citrus-1ltr
Naheed,Laundry & Household,141998,"Gentle Cotton Tissue Paper, 420-Pack",399.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1309362-1.jpg,https://www.naheed.pk/gentle-cotton-tissue-paper-420-s
Naheed,Laundry & Household,141997,"Gentle Diamond Facial Tissue, 400-Pack",430.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1309361-1.jpg,https://www.naheed.pk/gentle-diamond-facial-tissue-400-s
Naheed,Laundry & Household,141995,"Finish Dishwasher Liquid Lemon Sparkle, 250ml",890.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/0/1038351-1.jpg,https://www.naheed.pk/finish-dish-washer-liquid-lemon-sparkle-250ml
Naheed,Laundry & Household,141994,"Vanish Oxi Action Gold Carpet Cleaner, 500ml Trigger",139.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/1/1140305-1.jpg,https://www.naheed.pk/vanish-oxi-action-gold-carpet-cleaner-500ml-trigger
Naheed,Laundry & Household,141990,"Lattafa Badee Al Oud Honor & Glory Air Freshener, 300ml",650.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1309469-1.jpg,https://www.naheed.pk/lattafa-badee-al-oud-honor-glory-air-freshner-300ml
Naheed,Laundry & Household,141982,"Surf Excel 5x Stain Removal Power Liquid, 900ml Refill Pouch",599.0,https://media.naheed.pk/catalog/product/cache/57044254b6ba66615c533891fd7cf70f/1/3/1310125-1.jpg,https://www.naheed.pk/surf-excel-5x-stain-removal-power-liquid-900ml-refill-pouch
